Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,hour,month,is_weekend,Load_Type_enc
3.38,4.28,0.0,0.0,65.8,100.0,2,1,1,0
3.38,3.38,0.0,0.0,70.71,100.0,2,1,1,0
3.38,3.02,0.0,0.0,72.4,100.0,2,1,1,0
3.35,4.32,0.0,0.0,66.92,100.0,2,1,1,0
3.35,3.17,0.0,0.0,72.64,100.0,3,1,1,0
3.35,3.28,0.0,0.0,70.71,100.0,3,1,1,0
3.35,4.14,0.0,0.0,67.81,100.0,3,1,1,0
3.42,3.2,0.0,0.0,71.15,100.0,3,1,1,0
3.42,3.6,0.0,0.0,68.87,100.0,4,1,1,0
3.42,3.92,0.0,0.0,68.74,100.0,4,1,1,0
3.42,3.31,0.0,0.0,69.95,100.0,4,1,1,0
3.38,4.18,0.0,0.0,65.98,100.0,4,1,1,0
3.38,3.6,0.0,0.0,68.45,100.0,5,1,1,0
3.38,3.28,0.0,0.0,70.28,100.0,5,1,1,0
3.31,4.36,0.0,0.0,67.23,100.0,5,1,1,0
3.31,3.31,0.0,0.0,69.95,100.0,5,1,1,0
3.31,3.64,0.0,0.0,67.28,100.0,6,1,1,0
3.31,4.39,0.0,0.0,65.64,100.0,6,1,1,0
3.53,3.28,0.0,0.0,70.28,100.0,6,1,1,0
3.53,3.71,0.0,0.0,68.93,100.0,6,1,1,0
3.53,4.1,0.0,0.0,66.39,100.0,7,1,1,0
3.53,3.64,0.0,0.0,66.03,100.0,7,1,1,0
3.46,4.54,0.0,0.0,62.87,100.0,7,1,1,0
3.46,4.21,0.0,0.0,63.49,100.0,7,1,1,0
3.46,3.82,0.0,0.0,65.14,100.0,8,1,1,0
3.35,4.86,0.0,0.0,61.8,100.0,8,1,1,0
3.35,4.03,0.0,0.0,63.92,100.0,8,1,1,0
3.56,3.85,0.18,0.0,64.85,99.85,8,1,1,0
3.56,0.0,19.3,0.0,100.0,20.97,9,1,1,0
3.71,0.0,17.21,0.0,100.0,20.26,9,1,1,0
3.71,0.0,18.04,0.0,100.0,20.14,9,1,1,0
3.71,0.0,22.93,0.0,100.0,17.6,9,1,1,0
3.82,0.0,17.21,0.0,100.0,20.26,10,1,1,0
3.82,0.0,19.91,0.0,100.0,18.84,10,1,1,0
3.82,0.0,21.35,0.0,100.0,18.24,10,1,1,0
3.82,0.0,17.28,0.0,100.0,20.18,10,1,1,0
3.64,0.0,21.35,0.0,100.0,18.06,11,1,1,0
3.64,0.0,7.24,0.0,100.0,44.92,11,1,1,0
3.64,0.0,5.08,0.0,100.0,55.85,11,1,1,0
3.64,0.0,6.59,0.0,100.0,50.15,11,1,1,0
3.64,0.0,5.69,0.0,100.0,53.89,12,1,1,0
3.74,0.0,13.21,0.0,100.0,25.82,12,1,1,0
3.64,0.0,22.46,0.0,100.0,17.96,12,1,1,0
3.74,0.0,17.96,0.0,100.0,20.39,12,1,1,0
3.74,0.0,16.81,0.0,100.0,21.16,13,1,1,0
3.64,0.0,23.4,0.0,100.0,17.58,13,1,1,0
3.64,0.0,16.85,0.0,100.0,21.12,13,1,1,0
3.64,0.0,16.85,0.0,100.0,20.67,13,1,1,0
3.6,0.0,23.58,0.0,100.0,17.58,14,1,1,0
3.6,0.0,16.74,0.0,100.0,21.02,14,1,1,0
3.6,0.0,16.74,0.0,100.0,20.8,14,1,1,0
3.6,0.0,22.61,0.0,100.0,18.31,14,1,1,0
3.6,0.0,16.63,0.0,100.0,21.16,15,1,1,0
3.6,0.0,16.6,0.0,100.0,21.19,15,1,1,0
3.6,0.0,22.79,0.0,100.0,18.04,15,1,1,0
3.64,0.0,16.74,0.0,100.0,21.02,15,1,1,0
3.64,0.0,16.7,0.0,100.0,21.3,16,1,1,0
3.6,0.0,23.8,0.0,100.0,17.42,16,1,1,0
3.64,0.0,16.99,0.0,100.0,20.12,16,1,1,0
3.56,0.0,16.99,0.0,100.0,20.34,16,1,1,0
3.56,0.0,23.72,0.0,100.0,17.19,17,1,1,0
3.64,0.0,16.85,0.0,100.0,20.67,17,1,1,0
3.64,0.0,16.88,0.0,100.0,21.08,17,1,1,0
3.56,0.0,24.01,0.0,100.0,16.99,17,1,1,0
3.64,0.0,17.35,0.0,100.0,19.72,18,1,1,0
3.56,0.0,6.41,0.0,100.0,46.32,18,1,1,0
3.56,0.0,7.78,0.0,100.0,45.36,18,1,1,0
3.56,0.0,14.69,0.0,100.0,23.55,18,1,1,0
3.56,0.0,17.75,0.0,100.0,19.66,19,1,1,0
3.56,0.0,23.4,0.0,100.0,17.14,19,1,1,0
3.67,0.0,17.17,0.0,100.0,20.3,19,1,1,0
3.67,0.0,18.72,0.0,100.0,19.24,19,1,1,0
3.67,0.0,22.86,0.0,100.0,17.53,20,1,1,0
3.74,0.0,17.14,0.0,100.0,20.56,20,1,1,0
3.74,0.0,18.68,0.0,100.0,19.63,20,1,1,0
3.74,0.0,21.49,0.0,100.0,18.3,20,1,1,0
3.85,0.0,16.92,0.0,100.0,20.81,21,1,1,0
3.85,0.0,19.69,0.0,100.0,19.19,21,1,1,0
3.85,0.0,21.28,0.0,100.0,18.47,21,1,1,0
3.85,0.0,16.88,0.0,100.0,21.25,21,1,1,0
3.67,0.0,20.02,0.0,100.0,19.22,22,1,1,0
3.64,4.36,0.0,0.0,60.47,100.0,22,1,1,0
3.6,5.08,0.0,0.0,57.82,100.0,22,1,1,0
3.6,4.82,0.0,0.0,60.26,100.0,23,1,1,0
3.6,3.64,0.0,0.0,66.49,100.0,23,1,1,0
3.64,4.54,0.0,0.0,62.55,100.0,23,1,1,0
3.64,4.1,0.0,0.0,64.06,100.0,23,1,1,0
3.64,4.28,0.0,0.0,73.79,100.0,0,1,0,0
3.42,5.15,0.0,0.0,59.17,100.0,0,1,0,0
3.78,4.32,0.0,0.0,61.62,100.0,0,1,0,0
3.38,4.25,0.0,0.0,61.45,100.0,0,1,0,0
3.35,5.76,0.0,0.0,55.97,100.0,1,1,0,0
3.35,4.32,0.0,0.0,61.28,100.0,1,1,0,0
3.35,4.25,0.0,0.0,61.45,100.0,1,1,0,0
3.35,5.83,0.0,0.0,56.57,100.0,1,1,0,0
3.42,4.32,0.0,0.0,60.82,100.0,2,1,0,0
3.42,4.68,0.0,0.0,59.0,100.0,2,1,0,0
3.42,6.05,0.0,0.0,54.08,100.0,2,1,0,0
3.56,4.68,0.0,0.0,58.55,100.0,2,1,0,0
3.56,5.11,0.0,0.0,57.16,100.0,3,1,0,0
3.56,5.76,0.0,0.0,54.87,100.0,3,1,0,0
3.6,4.64,0.0,0.0,58.88,100.0,3,1,0,0
3.6,5.36,0.0,0.0,56.18,100.0,3,1,0,0
3.6,5.29,0.0,0.0,56.26,100.0,4,1,0,0
3.6,4.54,0.0,0.0,60.61,100.0,4,1,0,0
3.53,5.69,0.0,0.0,54.93,100.0,4,1,0,0
3.53,4.93,0.0,0.0,58.22,100.0,4,1,0,0
3.53,4.54,0.0,0.0,59.72,100.0,5,1,0,0
3.49,5.94,0.0,0.0,54.39,100.0,5,1,0,0
3.49,4.61,0.0,0.0,60.36,100.0,5,1,0,0
3.49,4.57,0.0,0.0,59.12,100.0,5,1,0,0
3.35,6.23,0.0,0.0,53.26,100.0,6,1,0,0
3.35,4.43,0.0,0.0,60.32,100.0,6,1,0,0
3.38,4.32,0.0,0.0,61.28,100.0,6,1,0,0
3.35,5.87,0.0,0.0,55.54,100.0,6,1,0,0
3.38,4.32,0.0,0.0,61.62,100.0,7,1,0,0
3.92,4.46,0.0,0.0,60.06,100.0,7,1,0,0
5.83,6.34,0.0,0.0,67.69,100.0,7,1,0,0
6.41,5.94,0.0,0.0,73.35,100.0,7,1,0,0
6.73,5.11,0.0,0.0,79.64,100.0,8,1,0,0
49.93,32.36,0.0,0.02,83.92,100.0,8,1,0,0
81.36,56.23,0.0,0.04,82.26,100.0,8,1,0,0
107.14,47.23,0.0,0.05,91.75,100.0,10,1,0,2
95.26,45.07,0.0,0.05,92.18,100.0,10,1,0,1
95.08,37.44,0.0,0.04,93.05,100.0,11,1,0,1
95.04,37.66,0.0,0.03,89.63,100.0,13,1,0,2
95.04,55.62,0.0,0.05,89.54,100.0,13,1,0,2
95.04,44.28,0.0,0.04,90.64,100.0,14,1,0,2
95.04,45.68,0.0,0.05,92.12,100.0,14,1,0,2
95.04,33.12,0.0,0.04,94.22,100.0,14,1,0,2
108.14,27.94,0.0,0.04,94.87,100.0,15,1,0,2
111.02,43.13,0.0,0.05,93.31,100.0,15,1,0,2
111.02,44.14,0.0,0.05,92.92,100.0,15,1,0,2
111.02,49.79,0.0,0.05,91.47,100.0,16,1,0,2
100.58,35.82,0.0,0.04,91.68,100.0,16,1,0,2
100.58,35.14,0.0,0.04,94.01,100.0,16,1,0,2
96.88,36.29,0.0,0.05,94.06,100.0,17,1,0,2
70.74,33.95,0.58,0.03,90.9,100.0,18,1,0,1
74.02,46.3,0.0,0.05,93.0,100.0,19,1,0,1
107.89,46.94,0.0,0.05,91.7,100.0,19,1,0,1
103.43,40.9,0.0,0.05,92.99,100.0,20,1,0,2
103.43,40.28,0.0,0.05,93.83,100.0,20,1,0,2
96.73,23.29,0.97,0.04,97.22,99.99,21,1,0,2
4.75,5.15,0.0,0.0,67.8,100.0,22,1,0,1
4.75,5.0,0.0,0.0,68.65,100.0,22,1,0,1
4.72,5.0,0.0,0.0,68.87,100.0,23,1,0,1
4.72,4.28,0.0,0.0,74.08,100.0,23,1,0,0
4.64,4.07,0.0,0.0,75.18,100.0,23,1,0,0
4.64,4.1,0.0,0.0,74.94,100.0,23,1,0,0
4.64,4.28,0.0,0.0,72.99,100.0,0,1,0,0
4.68,4.18,0.0,0.0,74.58,100.0,0,1,0,0
4.68,4.36,0.0,0.0,73.67,100.0,0,1,0,0
4.68,4.46,0.0,0.0,72.39,100.0,0,1,0,0
4.68,4.39,0.0,0.0,72.93,100.0,1,1,0,0
4.68,4.32,0.0,0.0,73.48,100.0,1,1,0,0
4.72,4.21,0.0,0.0,74.63,100.0,1,1,0,0
4.72,4.39,0.0,0.0,73.44,100.0,1,1,0,0
4.72,4.21,0.0,0.0,74.84,100.0,2,1,0,0
4.72,4.25,0.0,0.0,73.74,100.0,2,1,0,0
4.72,4.25,0.0,0.0,74.03,100.0,2,1,0,0
4.72,4.28,0.0,0.0,74.08,100.0,2,1,0,0
4.72,4.39,0.0,0.0,73.44,100.0,3,1,0,0
4.72,4.57,0.0,0.0,71.84,100.0,3,1,0,0
4.72,4.32,0.0,0.0,73.77,100.0,3,1,0,0
4.72,4.5,0.0,0.0,72.08,100.0,3,1,0,0
4.72,4.46,0.0,0.0,72.68,100.0,4,1,0,0
4.68,4.14,0.0,0.0,74.9,100.0,4,1,0,0
4.68,4.07,0.0,0.0,75.73,100.0,4,1,0,0
4.68,4.18,0.0,0.0,74.58,100.0,4,1,0,0
4.68,3.92,0.0,0.0,76.39,100.0,5,1,0,0
4.68,4.0,0.0,0.0,75.74,100.0,5,1,0,0
4.68,3.89,0.0,0.0,76.9,100.0,5,1,0,0
4.68,3.89,0.0,0.0,77.37,100.0,5,1,0,0
4.68,4.03,0.0,0.0,75.78,100.0,6,1,0,0
4.68,3.82,0.0,0.0,77.47,100.0,6,1,0,0
4.68,3.78,0.0,0.0,77.79,100.0,6,1,0,0
4.57,2.88,0.0,0.0,81.15,100.0,6,1,0,0
4.57,3.89,0.0,0.0,76.15,100.0,7,1,0,0
4.57,3.28,0.0,0.0,78.09,100.0,7,1,0,0
5.18,3.42,0.0,0.0,83.45,100.0,7,1,0,0
7.13,4.07,0.0,0.0,86.85,100.0,7,1,0,0
37.8,28.76,0.0,0.02,79.58,100.0,8,1,0,0
83.74,56.99,0.0,0.04,82.67,100.0,8,1,0,0
106.49,43.74,0.0,0.05,93.64,100.0,11,1,0,1
106.49,55.62,0.0,0.05,88.64,100.0,11,1,0,1
106.49,50.11,0.0,0.05,90.66,100.0,12,1,0,1
105.91,33.88,0.0,0.05,95.05,100.0,13,1,0,2
103.64,36.04,0.0,0.05,94.67,100.0,14,1,0,2
103.64,34.78,0.0,0.05,95.1,100.0,14,1,0,2
105.84,37.55,0.0,0.05,94.82,100.0,15,1,0,2
110.05,34.24,0.0,0.05,95.49,100.0,16,1,0,2
112.03,34.52,0.0,0.05,95.07,100.0,16,1,0,2
117.07,38.7,0.0,0.05,94.99,100.0,17,1,0,2
117.07,43.27,0.0,0.05,93.8,100.0,17,1,0,1
117.07,41.0,0.0,0.05,94.42,100.0,17,1,0,1
103.68,57.92,0.0,0.05,88.75,100.0,18,1,0,1
108.54,40.25,0.0,0.05,94.37,100.0,19,1,0,1
108.54,40.82,0.0,0.05,93.6,100.0,19,1,0,1
105.84,39.49,0.0,0.05,94.9,100.0,20,1,0,2
99.72,25.88,0.0,0.05,96.79,100.0,20,1,0,2
83.12,14.18,1.73,0.04,98.58,99.98,21,1,0,2
4.64,5.15,0.0,0.0,66.94,100.0,22,1,0,1
4.64,4.97,0.0,0.0,68.24,100.0,22,1,0,1
4.64,4.97,0.0,0.0,67.69,100.0,23,1,0,1
4.61,4.32,0.0,0.0,73.19,100.0,23,1,0,0
4.57,4.14,0.0,0.0,74.4,100.0,23,1,0,0
4.57,4.25,0.0,0.0,73.23,100.0,23,1,0,0
4.57,4.68,0.0,0.0,69.86,100.0,0,1,0,0
4.57,4.36,0.0,0.0,71.82,100.0,0,1,0,0
4.57,4.61,0.0,0.0,70.4,100.0,0,1,0,0
4.57,4.61,0.0,0.0,70.71,100.0,0,1,0,0
4.57,4.32,0.0,0.0,72.44,100.0,1,1,0,0
4.61,4.39,0.0,0.0,72.42,100.0,1,1,0,0
4.61,4.57,0.0,0.0,70.71,100.0,1,1,0,0
4.61,4.57,0.0,0.0,71.02,100.0,1,1,0,0
4.61,4.75,0.0,0.0,69.88,100.0,2,1,0,0
4.61,4.72,0.0,0.0,69.87,100.0,2,1,0,0
4.57,4.43,0.0,0.0,71.57,100.0,2,1,0,0
4.57,4.5,0.0,0.0,71.25,100.0,2,1,0,0
4.57,4.46,0.0,0.0,71.57,100.0,3,1,0,0
4.57,4.39,0.0,0.0,72.42,100.0,3,1,0,0
4.57,4.57,0.0,0.0,70.71,100.0,3,1,0,0
4.57,4.5,0.0,0.0,71.02,100.0,3,1,0,0
4.57,4.43,0.0,0.0,71.8,100.0,4,1,0,0
4.57,4.54,0.0,0.0,70.94,100.0,4,1,0,0
4.57,4.39,0.0,0.0,72.12,100.0,4,1,0,0
4.57,4.36,0.0,0.0,72.13,100.0,4,1,0,0
4.57,4.61,0.0,0.0,70.4,100.0,5,1,0,0
4.57,4.46,0.0,0.0,71.57,100.0,5,1,0,0
4.57,4.46,0.0,0.0,71.57,100.0,5,1,0,0
4.57,4.39,0.0,0.0,72.12,100.0,5,1,0,0
4.57,4.36,0.0,0.0,72.13,100.0,6,1,0,0
4.57,5.0,0.0,0.0,67.79,100.0,6,1,0,0
4.54,4.79,0.0,0.0,69.03,100.0,6,1,0,0
4.57,4.75,0.0,0.0,68.2,100.0,6,1,0,0
4.57,3.82,0.0,0.0,73.49,100.0,7,1,0,0
4.86,4.82,0.0,0.0,71.0,100.0,7,1,0,0
6.59,4.93,0.0,0.0,80.07,100.0,7,1,0,0
7.09,5.0,0.0,0.0,81.72,100.0,7,1,0,0
7.09,4.64,0.04,0.0,83.67,100.0,8,1,0,0
98.39,35.42,0.0,0.05,95.18,100.0,9,1,0,2
101.59,51.98,0.0,0.05,89.02,100.0,11,1,0,1
101.59,31.25,3.02,0.04,93.83,99.94,13,1,0,2
101.59,31.36,0.0,0.05,95.27,100.0,13,1,0,2
98.32,40.5,0.0,0.05,94.38,100.0,14,1,0,2
110.77,34.09,0.0,0.05,95.68,100.0,14,1,0,2
110.77,32.4,0.0,0.04,94.8,100.0,15,1,0,2
107.03,40.79,0.0,0.05,93.84,100.0,15,1,0,2
105.12,40.32,0.0,0.05,93.58,100.0,15,1,0,2
107.03,29.41,0.0,0.05,95.97,100.0,15,1,0,2
105.12,31.86,0.0,0.05,95.7,100.0,16,1,0,2
101.09,34.74,0.0,0.05,95.55,100.0,16,1,0,2
101.09,32.83,0.0,0.04,94.58,100.0,17,1,0,1
35.24,10.98,0.14,0.02,95.47,100.0,18,1,0,1
8.21,0.0,21.02,0.0,100.0,36.38,18,1,0,1
4.68,5.76,0.0,0.0,63.06,100.0,22,1,0,1
4.64,5.4,0.0,0.0,65.17,100.0,22,1,0,1
4.64,5.08,0.0,0.0,67.2,100.0,23,1,0,1
4.61,4.21,0.0,0.0,74.06,100.0,23,1,0,0
4.61,4.1,0.0,0.0,74.43,100.0,23,1,0,0
4.57,4.54,0.0,0.0,70.94,100.0,23,1,0,0
4.57,4.64,0.0,0.0,70.71,100.0,0,1,0,0
4.61,4.46,0.0,0.0,71.57,100.0,0,1,0,0
4.61,4.75,0.0,0.0,70.18,100.0,0,1,0,0
4.61,4.9,0.0,0.0,68.52,100.0,0,1,0,0
4.61,4.68,0.0,0.0,70.18,100.0,1,1,0,0
4.61,4.9,0.0,0.0,68.52,100.0,1,1,0,0
4.61,5.08,0.0,0.0,67.2,100.0,1,1,0,0
4.61,4.79,0.0,0.0,69.88,100.0,1,1,0,0
4.61,4.9,0.0,0.0,68.52,100.0,2,1,0,0
4.61,4.72,0.0,0.0,69.87,100.0,2,1,0,0
4.61,4.36,0.0,0.0,72.35,100.0,2,1,0,0
4.61,4.39,0.0,0.0,72.12,100.0,2,1,0,0
4.57,4.21,0.0,0.0,73.84,100.0,3,1,0,0
4.57,4.68,0.0,0.0,70.18,100.0,3,1,0,0
4.57,4.36,0.0,0.0,72.35,100.0,3,1,0,0
4.57,4.28,0.0,0.0,72.99,100.0,3,1,0,0
4.57,4.21,0.0,0.0,73.55,100.0,4,1,0,0
4.57,4.21,0.0,0.0,73.84,100.0,4,1,0,0
4.57,4.64,0.0,0.0,70.17,100.0,4,1,0,0
4.57,4.5,0.0,0.0,71.56,100.0,4,1,0,0
4.57,4.46,0.0,0.0,71.57,100.0,5,1,0,0
4.57,4.5,0.0,0.0,71.25,100.0,5,1,0,0
4.57,4.46,0.0,0.0,72.1,100.0,5,1,0,0
4.57,4.54,0.0,0.0,70.94,100.0,5,1,0,0
4.57,4.36,0.0,0.0,72.35,100.0,6,1,0,0
4.57,4.46,0.0,0.0,71.57,100.0,6,1,0,0
4.57,4.36,0.0,0.0,72.35,100.0,6,1,0,0
4.54,3.92,0.0,0.0,74.36,100.0,6,1,0,0
4.46,3.89,0.0,0.0,74.0,100.0,7,1,0,0
4.46,4.1,0.0,0.0,74.22,100.0,7,1,0,0
4.54,3.38,0.0,0.0,79.7,100.0,7,1,0,0
7.16,4.0,0.0,0.0,87.3,100.0,7,1,0,0
7.38,3.53,0.04,0.0,90.21,100.0,8,1,0,0
71.82,46.37,0.0,0.03,84.01,100.0,8,1,0,0
85.1,33.98,0.0,0.04,92.87,100.0,10,1,0,2
92.09,43.92,0.0,0.05,92.6,100.0,10,1,0,1
92.09,45.32,0.0,0.05,93.12,100.0,10,1,0,1
92.09,36.61,0.0,0.04,92.93,100.0,11,1,0,1
71.6,42.26,0.0,0.03,85.15,100.0,11,1,0,1
71.6,44.28,0.0,0.03,85.05,100.0,11,1,0,1
71.6,43.24,0.0,0.03,84.9,100.0,11,1,0,1
74.27,48.56,0.0,0.03,83.7,100.0,12,1,0,1
95.4,40.54,0.0,0.04,92.03,100.0,13,1,0,2
105.66,49.86,0.0,0.05,92.25,100.0,13,1,0,2
105.66,37.51,0.0,0.05,94.34,100.0,14,1,0,2
106.7,34.52,0.0,0.05,95.06,100.0,14,1,0,2
105.66,31.1,0.0,0.04,94.11,100.0,14,1,0,2
96.26,43.09,0.0,0.05,92.75,100.0,16,1,0,2
96.26,46.91,0.0,0.04,89.89,100.0,16,1,0,2
96.95,42.91,0.0,0.04,89.18,100.0,16,1,0,2
96.26,39.06,0.0,0.04,92.76,100.0,16,1,0,2
84.56,36.5,0.0,0.05,94.9,100.0,17,1,0,1
96.37,45.86,0.86,0.04,90.3,100.0,18,1,0,1
107.28,47.88,0.0,0.05,92.44,100.0,18,1,0,1
107.75,41.4,0.0,0.05,93.95,100.0,19,1,0,1
102.96,28.94,0.0,0.05,96.27,100.0,20,1,0,2
71.71,14.65,2.56,0.03,97.98,99.94,21,1,0,2
4.79,5.58,0.0,0.0,65.14,100.0,22,1,0,1
4.75,5.54,0.0,0.0,64.85,100.0,22,1,0,1
4.72,5.18,0.0,0.0,67.04,100.0,23,1,0,1
4.72,4.72,0.0,0.0,70.93,100.0,23,1,0,0
4.68,4.79,0.0,0.0,69.58,100.0,23,1,0,0
4.68,4.86,0.0,0.0,69.67,100.0,23,1,0,0
4.68,3.42,0.0,0.0,80.31,100.0,0,1,0,0
4.72,4.68,0.0,0.0,70.71,100.0,0,1,0,0
4.72,4.9,0.0,0.0,69.38,100.0,0,1,0,0
4.72,5.15,0.0,0.0,67.57,100.0,0,1,0,0
4.72,5.18,0.0,0.0,67.35,100.0,1,1,0,0
4.72,4.9,0.0,0.0,69.38,100.0,1,1,0,0
4.75,5.08,0.0,0.0,68.6,100.0,1,1,0,0
4.79,5.4,0.0,0.0,66.36,100.0,1,1,0,0
4.79,4.9,0.0,0.0,69.6,100.0,2,1,0,0
4.79,5.11,0.0,0.0,68.39,100.0,2,1,0,0
4.79,5.22,0.0,0.0,67.61,100.0,2,1,0,0
4.79,5.08,0.0,0.0,68.6,100.0,2,1,0,0
4.75,5.08,0.0,0.0,68.3,100.0,3,1,0,0
4.75,4.97,0.0,0.0,69.09,100.0,3,1,0,0
4.75,4.97,0.0,0.0,69.09,100.0,3,1,0,0
4.75,4.82,0.0,0.0,69.97,100.0,3,1,0,0
4.75,4.79,0.0,0.0,70.41,100.0,4,1,0,0
4.75,5.04,0.0,0.0,68.59,100.0,4,1,0,0
4.75,5.0,0.0,0.0,68.87,100.0,4,1,0,0
4.75,4.9,0.0,0.0,69.6,100.0,4,1,0,0
4.75,5.15,0.0,0.0,67.57,100.0,5,1,0,0
4.75,5.15,0.0,0.0,68.33,100.0,5,1,0,0
4.75,5.08,0.0,0.0,68.3,100.0,5,1,0,0
4.75,5.22,0.0,0.0,67.3,100.0,5,1,0,0
4.75,5.08,0.0,0.0,68.07,100.0,6,1,0,0
4.75,4.97,0.0,0.0,69.09,100.0,6,1,0,0
4.72,5.04,0.0,0.0,68.89,100.0,6,1,0,0
4.72,4.97,0.0,0.0,68.86,100.0,6,1,0,0
4.72,4.82,0.0,0.0,69.97,100.0,7,1,0,0
4.72,4.82,0.0,0.0,69.35,100.0,7,1,0,0
5.26,4.54,0.0,0.0,75.7,100.0,7,1,0,0
6.59,4.46,0.04,0.0,82.82,100.0,7,1,0,0
7.09,4.18,0.0,0.0,86.14,100.0,8,1,0,0
36.76,25.81,0.0,0.02,81.84,100.0,8,1,0,0
107.1,59.98,0.0,0.05,87.0,100.0,11,1,0,1
105.84,61.88,0.0,0.05,87.91,100.0,12,1,0,1
105.84,43.38,3.82,0.05,92.69,99.94,13,1,0,2
104.8,40.46,0.0,0.05,92.74,100.0,13,1,0,2
104.8,42.16,0.0,0.04,91.49,100.0,13,1,0,2
104.44,42.91,0.0,0.05,92.54,100.0,14,1,0,2
104.8,48.1,0.0,0.05,92.48,100.0,14,1,0,2
104.8,42.95,0.0,0.05,92.48,100.0,15,1,0,2
112.36,49.82,0.0,0.05,91.42,100.0,15,1,0,2
104.44,46.19,0.0,0.04,88.69,100.0,16,1,0,2
112.36,46.8,0.0,0.05,92.32,100.0,16,1,0,2
88.67,35.21,0.0,0.04,92.15,100.0,16,1,0,2
83.52,46.4,0.0,0.05,92.87,100.0,16,1,0,2
79.34,27.97,0.0,0.04,94.31,100.0,17,1,0,2
72.07,24.41,0.0,0.03,94.71,100.0,17,1,0,1
84.6,48.2,0.61,0.04,86.89,100.0,18,1,0,1
84.6,57.02,0.0,0.05,89.99,100.0,18,1,0,1
90.07,44.57,0.0,0.05,92.83,100.0,19,1,0,1
90.97,48.02,0.0,0.05,92.54,100.0,20,1,0,2
90.97,24.66,0.04,0.04,96.52,100.0,20,1,0,2
36.9,0.61,6.34,0.02,99.99,98.56,21,1,0,2
4.79,4.9,0.0,0.0,69.6,100.0,22,1,0,1
4.75,4.93,0.0,0.0,69.38,100.0,22,1,0,1
4.75,5.0,0.0,0.0,69.18,100.0,23,1,0,1
4.72,3.71,0.0,0.0,78.62,100.0,23,1,0,0
4.64,3.38,0.0,0.0,80.83,100.0,23,1,0,0
4.64,3.46,0.0,0.0,80.17,100.0,23,1,0,0
4.64,3.96,0.0,0.0,76.06,100.0,0,1,1,0
4.64,3.46,0.0,0.0,79.98,100.0,0,1,1,0
4.64,3.64,0.0,0.0,78.94,100.0,0,1,1,0
4.64,3.89,0.0,0.0,76.63,100.0,0,1,1,0
4.64,3.85,0.0,0.0,77.23,100.0,1,1,1,0
4.64,3.96,0.0,0.0,76.06,100.0,1,1,1,0
4.68,3.89,0.0,0.0,76.63,100.0,1,1,1,0
4.68,3.74,0.0,0.0,78.12,100.0,1,1,1,0
4.72,3.96,0.0,0.0,76.61,100.0,2,1,1,0
4.72,4.0,0.0,0.0,76.29,100.0,2,1,1,0
4.72,4.18,0.0,0.0,74.86,100.0,2,1,1,0
4.75,4.14,0.0,0.0,75.39,100.0,2,1,1,0
4.75,4.07,0.0,0.0,75.94,100.0,3,1,1,0
4.75,4.46,0.0,0.0,72.9,100.0,3,1,1,0
4.75,4.32,0.0,0.0,73.77,100.0,3,1,1,0
4.75,4.28,0.0,0.0,74.29,100.0,3,1,1,0
4.75,4.14,0.0,0.0,75.66,100.0,4,1,1,0
4.75,4.0,0.0,0.0,76.29,100.0,4,1,1,0
4.75,4.28,0.0,0.0,74.29,100.0,4,1,1,0
4.75,4.07,0.0,0.0,75.73,100.0,4,1,1,0
4.75,4.18,0.0,0.0,75.07,100.0,5,1,1,0
4.75,4.25,0.0,0.0,74.8,100.0,5,1,1,0
4.75,4.32,0.0,0.0,73.77,100.0,5,1,1,0
4.75,4.39,0.0,0.0,73.44,100.0,5,1,1,0
4.75,4.21,0.0,0.0,74.63,100.0,6,1,1,0
4.75,4.43,0.0,0.0,73.13,100.0,6,1,1,0
4.72,4.18,0.0,0.0,75.07,100.0,6,1,1,0
4.72,4.32,0.0,0.0,73.77,100.0,6,1,1,0
4.72,4.25,0.0,0.0,74.31,100.0,7,1,1,0
4.72,4.07,0.0,0.0,75.46,100.0,7,1,1,0
5.11,3.96,0.0,0.0,79.04,100.0,7,1,1,0
6.34,4.14,0.0,0.0,83.73,100.0,7,1,1,0
6.84,4.07,0.0,0.0,85.94,100.0,8,1,1,0
48.78,32.36,0.0,0.02,83.33,100.0,8,1,1,0
63.22,21.46,0.0,0.03,94.69,100.0,9,1,1,0
57.31,11.27,0.0,0.03,98.12,100.0,9,1,1,2
57.31,11.34,0.0,0.02,97.78,100.0,10,1,1,2
57.31,14.18,0.0,0.02,96.65,100.0,10,1,1,1
97.7,26.93,0.0,0.04,96.4,100.0,10,1,1,1
98.42,28.33,0.0,0.05,96.1,100.0,11,1,1,1
101.7,51.26,0.0,0.05,90.16,100.0,11,1,1,1
99.18,47.27,0.0,0.04,89.59,100.0,11,1,1,1
99.18,46.51,0.0,0.05,91.04,100.0,11,1,1,1
95.33,49.43,0.0,0.05,89.5,100.0,12,1,1,1
93.56,24.16,0.0,0.04,96.82,100.0,13,1,1,2
93.53,25.45,0.0,0.04,96.49,100.0,13,1,1,2
93.56,32.11,0.0,0.04,94.63,100.0,14,1,1,2
93.56,32.04,0.0,0.04,94.41,100.0,14,1,1,2
91.73,30.38,0.0,0.04,95.28,100.0,14,1,1,2
